class,framework,seed,f1
Tomato__Septoria_leaf_spot,film,492,0.8958333333333334
Tomato__Spider_mites Two-spotted_spider_mite,one_stage,0,0.9142857142857144
Tomato__Spider_mites Two-spotted_spider_mite,one_stage,1,0.9135802469135802
Tomato__Spider_mites Two-spotted_spider_mite,one_stage,42,0.8695652173913043
Tomato__Spider_mites Two-spotted_spider_mite,one_stage,123,0.893970893970894
Tomato__Spider_mites Two-spotted_spider_mite,one_stage,492,0.9057377049180328
Tomato__Spider_mites Two-spotted_spider_mite,two_stage,0,0.927536231884058
Tomato__Spider_mites Two-spotted_spider_mite,two_stage,1,0.9314516129032258
Tomato__Spider_mites Two-spotted_spider_mite,two_stage,42,0.931237721021611
Tomato__Spider_mites Two-spotted_spider_mite,two_stage,123,0.9087301587301588
Tomato__Spider_mites Two-spotted_spider_mite,two_stage,492,0.9230769230769232
Tomato__Spider_mites Two-spotted_spider_mite,attention,0,0.9921259842519684
Tomato__Spider_mites Two-spotted_spider_mite,attention,1,0.986247544204322
Tomato__Spider_mites Two-spotted_spider_mite,attention,42,0.9881889763779528
Tomato__Spider_mites Two-spotted_spider_mite,attention,123,0.990138067061144
Tomato__Spider_mites Two-spotted_spider_mite,attention,492,0.9882352941176472
Tomato__Spider_mites Two-spotted_spider_mite,gating,0,0.9766536964980544
Tomato__Spider_mites Two-spotted_spider_mite,gating,1,0.9921259842519684
Tomato__Spider_mites Two-spotted_spider_mite,gating,42,0.984375
Tomato__Spider_mites Two-spotted_spider_mite,gating,123,0.984251968503937
Tomato__Spider_mites Two-spotted_spider_mite,gating,492,0.980544747081712
Tomato__Spider_mites Two-spotted_spider_mite,ffs,0,0.9299610894941636
Tomato__Spider_mites Two-spotted_spider_mite,ffs,1,0.9254901960784314
Tomato__Spider_mites Two-spotted_spider_mite,ffs,42,0.9242718446601942
Tomato__Spider_mites Two-spotted_spider_mite,ffs,123,0.9307692307692308
Tomato__Spider_mites Two-spotted_spider_mite,ffs,492,0.9245647969052224
Tomato__Spider_mites Two-spotted_spider_mite,ffc,0,0.926070038910506
Tomato__Spider_mites Two-spotted_spider_mite,ffc,1,0.9272030651340996
Tomato__Spider_mites Two-spotted_spider_mite,ffc,42,0.9359223300970874
Tomato__Spider_mites Two-spotted_spider_mite,ffc,123,0.926070038910506
Tomato__Spider_mites Two-spotted_spider_mite,ffc,492,0.9142857142857144
Tomato__Spider_mites Two-spotted_spider_mite,film,0,0.9317738791423
Tomato__Spider_mites Two-spotted_spider_mite,film,1,0.92578125
Tomato__Spider_mites Two-spotted_spider_mite,film,42,0.9239766081871345
Tomato__Spider_mites Two-spotted_spider_mite,film,123,0.9266409266409268
Tomato__Spider_mites Two-spotted_spider_mite,film,492,0.9281553398058252
Tomato__Target_Spot,one_stage,0,0.8029556650246306
Tomato__Target_Spot,one_stage,1,0.7907949790794979
Tomato__Target_Spot,one_stage,42,0.7732696897374701
Tomato__Target_Spot,one_stage,123,0.7607361963190185
Tomato__Target_Spot,one_stage,492,0.7971698113207547
Tomato__Target_Spot,two_stage,0,0.8372093023255814
Tomato__Target_Spot,two_stage,1,0.8558352402745996
Tomato__Target_Spot,two_stage,42,0.843956043956044
Tomato__Target_Spot,two_stage,123,0.8325991189427313
Tomato__Target_Spot,two_stage,492,0.8531468531468531
Tomato__Target_Spot,attention,0,0.9671361502347418
Tomato__Target_Spot,attention,1,0.9671361502347418
Tomato__Target_Spot,attention,42,0.965034965034965
Tomato__Target_Spot,attention,123,0.9622641509433962
Tomato__Target_Spot,attention,492,0.9519450800915332
Tomato__Target_Spot,gating,0,0.9696969696969696
Tomato__Target_Spot,gating,1,0.9672897196261684
Tomato__Target_Spot,gating,42,0.9583333333333334
Tomato__Target_Spot,gating,123,0.958139534883721
Tomato__Target_Spot,gating,492,0.9694117647058824
Tomato__Target_Spot,ffs,0,0.7920792079207921
Tomato__Target_Spot,ffs,1,0.8333333333333334
Tomato__Target_Spot,ffs,42,0.819672131147541
Tomato__Target_Spot,ffs,123,0.7943548387096774
Tomato__Target_Spot,ffs,492,0.8298755186721992
Tomato__Target_Spot,ffc,0,0.8294736842105264
Tomato__Target_Spot,ffc,1,0.776
Tomato__Target_Spot,ffc,42,0.8016032064128257
Tomato__Target_Spot,ffc,123,0.8058455114822547
Tomato__Target_Spot,ffc,492,0.7777777777777778
Tomato__Target_Spot,film,0,0.7943548387096774
Tomato__Target_Spot,film,1,0.8008130081300813
Tomato__Target_Spot,film,42,0.7991803278688525
Tomato__Target_Spot,film,123,0.8081632653061225
Tomato__Target_Spot,film,492,0.8410041841004184
Tomato__Tomato_Yellow_Leaf_Curl_Virus,one_stage,0,0.970392749244713
Tomato__Tomato_Yellow_Leaf_Curl_Virus,one_stage,1,0.9755799755799756
Tomato__Tomato_Yellow_Leaf_Curl_Virus,one_stage,42,0.9720873786407768
Tomato__Tomato_Yellow_Leaf_Curl_Virus,one_stage,123,0.9754901960784312
Tomato__Tomato_Yellow_Leaf_Curl_Virus,one_stage,492,0.9709443099273608
Tomato__Tomato_Yellow_Leaf_Curl_Virus,two_stage,0,0.982843137254902
Tomato__Tomato_Yellow_Leaf_Curl_Virus,two_stage,1,0.9750759878419452
Tomato__Tomato_Yellow_Leaf_Curl_Virus,two_stage,42,0.9852216748768472
Tomato__Tomato_Yellow_Leaf_Curl_Virus,two_stage,123,0.9834254143646408
Tomato__Tomato_Yellow_Leaf_Curl_Virus,two_stage,492,0.981039755351682
Tomato__Tomato_Yellow_Leaf_Curl_Virus,attention,0,0.9956548727498448
Tomato__Tomato_Yellow_Leaf_Curl_Virus,attention,1,0.995049504950495
Tomato__Tomato_Yellow_Leaf_Curl_Virus,attention,42,0.996273291925466
Tomato__Tomato_Yellow_Leaf_Curl_Virus,attention,123,0.9907578558225508
Tomato__Tomato_Yellow_Leaf_Curl_Virus,attention,492,0.9907578558225508
Tomato__Tomato_Yellow_Leaf_Curl_Virus,gating,0,0.9956602603843768
Tomato__Tomato_Yellow_Leaf_Curl_Virus,gating,1,0.9962779156327544
Tomato__Tomato_Yellow_Leaf_Curl_Virus,gating,42,0.9907578558225508
Tomato__Tomato_Yellow_Leaf_Curl_Virus,gating,123,0.996273291925466
Tomato__Tomato_Yellow_Leaf_Curl_Virus,gating,492,0.9937965260545906
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffs,0,0.9876237623762376
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffs,1,0.9804169298799748
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffs,42,0.980319803198032
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffs,123,0.9839307787391842
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffs,492,0.9858112276372608
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffc,0,0.9849435382685068
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffc,1,0.980466288594833
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffc,42,0.9791666666666666
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffc,123,0.9849624060150376
Tomato__Tomato_Yellow_Leaf_Curl_Virus,ffc,492,0.9777777777777776
Tomato__Tomato_Yellow_Leaf_Curl_Virus,film,0,0.9690721649484536
Tomato__Tomato_Yellow_Leaf_Curl_Virus,film,1,0.967391304347826
Tomato__Tomato_Yellow_Leaf_Curl_Virus,film,42,0.9701765063907486
Tomato__Tomato_Yellow_Leaf_Curl_Virus,film,123,0.979767014101778
Tomato__Tomato_Yellow_Leaf_Curl_Virus,film,492,0.9785144260282382
Tomato__Tomato_mosaic_virus,one_stage,0,0.7619047619047619
Tomato__Tomato_mosaic_virus,one_stage,1,0.8484848484848485
Tomato__Tomato_mosaic_virus,one_stage,42,0.7887323943661971
Tomato__Tomato_mosaic_virus,one_stage,123,0.7887323943661971
Tomato__Tomato_mosaic_virus,one_stage,492,0.8057553956834532
Tomato__Tomato_mosaic_virus,two_stage,0,0.8615384615384616
Tomato__Tomato_mosaic_virus,two_stage,1,0.896
Tomato__Tomato_mosaic_virus,two_stage,42,0.8484848484848485
Tomato__Tomato_mosaic_virus,two_stage,123,0.8
Tomato__Tomato_mosaic_virus,two_stage,492,0.8057553956834532
Tomato__Tomato_mosaic_virus,attention,0,1.0
Tomato__Tomato_mosaic_virus,attention,1,1.0
Tomato__Tomato_mosaic_virus,attention,42,1.0
Tomato__Tomato_mosaic_virus,attention,123,1.0
Tomato__Tomato_mosaic_virus,attention,492,1.0
Tomato__Tomato_mosaic_virus,gating,0,1.0
Tomato__Tomato_mosaic_virus,gating,1,1.0
Tomato__Tomato_mosaic_virus,gating,42,1.0
Tomato__Tomato_mosaic_virus,gating,123,1.0
Tomato__Tomato_mosaic_virus,gating,492,1.0
Tomato__Tomato_mosaic_virus,ffs,0,0.9310344827586208
Tomato__Tomato_mosaic_virus,ffs,1,0.8852459016393442
Tomato__Tomato_mosaic_virus,ffs,42,0.8943089430894309
Tomato__Tomato_mosaic_virus,ffs,123,0.9
Tomato__Tomato_mosaic_virus,ffs,492,0.9230769230769232
Tomato__Tomato_mosaic_virus,ffc,0,0.9090909090909092
Tomato__Tomato_mosaic_virus,ffc,1,0.9166666666666666
Tomato__Tomato_mosaic_virus,ffc,42,0.9152542372881356
Tomato__Tomato_mosaic_virus,ffc,123,0.9565217391304348
Tomato__Tomato_mosaic_virus,ffc,492,0.9016393442622952
Tomato__Tomato_mosaic_virus,film,0,0.8372093023255814
Tomato__Tomato_mosaic_virus,film,1,0.9256198347107438
Tomato__Tomato_mosaic_virus,film,42,0.88
Tomato__Tomato_mosaic_virus,film,123,0.9152542372881356
Tomato__Tomato_mosaic_virus,film,492,0.907563025210084
Tomato__healthy,one_stage,0,0.8644688644688645
Tomato__healthy,one_stage,1,0.8864059590316573
Tomato__healthy,one_stage,42,0.8164665523156089
Tomato__healthy,one_stage,123,0.8822429906542056
Tomato__healthy,one_stage,492,0.8810408921933085
Tomato__healthy,two_stage,0,0.9506172839506172
Tomato__healthy,two_stage,1,0.9343936381709742
Tomato__healthy,two_stage,42,0.9346534653465348
Tomato__healthy,two_stage,123,0.9547325102880658
Tomato__healthy,two_stage,492,0.951219512195122
Tomato__healthy,attention,0,0.9946435929130614
Tomato__healthy,attention,1,0.9975369458128078
Tomato__healthy,attention,42,0.995049504950495
Tomato__healthy,attention,123,0.9975389663658736
Tomato__healthy,attention,492,0.9971252566735112
Tomato__healthy,gating,0,0.9908940397350994
Tomato__healthy,gating,1,0.9954713874022232
Tomato__healthy,gating,42,0.9938042131350682
Tomato__healthy,gating,123,0.9950454170107348
Tomato__healthy,gating,492,0.9946435929130614
Tomato__healthy,ffs,0,0.9599325179249262
Tomato__healthy,ffs,1,0.9602344077019672
Tomato__healthy,ffs,42,0.9612338474364318
Tomato__healthy,ffs,123,0.960337552742616
Tomato__healthy,ffs,492,0.9619087484303056
Tomato__healthy,ffc,0,0.9643007139857204
Tomato__healthy,ffc,1,0.955937893411666
Tomato__healthy,ffc,42,0.9681742043551088
Tomato__healthy,ffc,123,0.95578231292517
Tomato__healthy,ffc,492,0.9545071609098568
Tomato__healthy,film,0,0.9643449419568824
Tomato__healthy,film,1,0.9507221750212403
Tomato__healthy,film,42,0.9612015018773468
Tomato__healthy,film,123,0.9611366485582952
Tomato__healthy,film,492,0.9630872483221476
